Image,Category,X_Original,Y_Original,Radius_Original,Diameter_Original
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Medium,4230,12306,1100.8,2201.6
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Medium,4914,11430,1180,2360
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Medium,14214,14658,1180,2360
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Medium,7242,3114,1193.2,2386.4
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Medium,9090,13638,1193.2,2386.4
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Medium,8010,10542,1193.2,2386.4
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Medium,14238,7794,1193.2,2386.4
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Medium,14790,3606,1074.4,2148.8
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Medium,1806,3342,1193.2,2386.4
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Medium,8634,9642,1140.4,2280.8
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Medium,12174,1578,995.2,1990.4
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Medium,2802,14826,1153.6,2307.2
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Medium,2850,12378,1153.6,2307.2
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Medium,8286,4890,1074.4,2148.8
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Medium,14526,5550,1127.2,2254.4
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Medium,5382,8322,1193.2,2386.4
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Medium,14670,12570,1153.6,2307.2
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Medium,12186,9174,1100.8,2201.6
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Medium,13710,10374,968.8,1937.6
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Medium,13806,8682,1193.2,2386.4
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Medium,6762,7494,1180,2360
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Medium,10746,5742,1153.6,2307.2
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Medium,4506,13662,1100.8,2201.6
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Medium,7026,1122,1074.4,2148.8
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Medium,3498,2862,1140.4,2280.8
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Medium,10662,14910,1087.6,2175.2
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Medium,1146,12318,995.2,1990.4
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Medium,9918,7062,1193.2,2386.4
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Medium,8682,11490,1074.4,2148.8
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Medium,14742,9294,1153.6,2307.2
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Medium,11514,8226,1140.4,2280.8
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Medium,5670,10554,1087.6,2175.2
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Medium,12942,8190,1166.8,2333.6
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Medium,4050,1002,968.8,1937.6
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Medium,7854,11982,1180,2360
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Medium,6702,4410,1087.6,2175.2
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Medium,10086,8586,929.2,1858.4
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Medium,12606,15090,876.4,1752.8
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Medium,990,14982,929.2,1858.4
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Medium,1050,13878,995.2,1990.4
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Medium,5046,870,995.2,1990.4
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Medium,9018,1086,902.8,1805.6
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Medium,2010,9978,1180,2360
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Medium,11646,6282,1140.4,2280.8
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Medium,3594,3882,1061.2,2122.4
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Medium,6126,6642,1127.2,2254.4
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Medium,1050,4278,1100.8,2201.6
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Medium,14550,774,757.6,1515.2
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Medium,8454,6882,757.6,1515.2
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Medium,5166,14970,982,1964
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Medium,9714,15294,704.8,1409.6
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Medium,10674,7758,1180,2360
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Medium,3186,10458,757.6,1515.2
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Medium,15150,6534,757.6,1515.2
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Medium,12174,7110,1100.8,2201.6
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Medium,6066,5226,1193.2,2386.4
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Medium,13062,1194,797.2,1594.4
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Medium,714,10074,757.6,1515.2
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Medium,5922,11538,757.6,1515.2
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Medium,1902,1566,757.6,1515.2
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Medium,7566,14178,1034.8,2069.6
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Medium,11538,15450,1021.6,2043.2
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Medium,3522,9510,797.2,1594.4
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Medium,5094,4026,757.6,1515.2
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Medium,5910,14058,968.8,1937.6
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Medium,15222,14622,691.6,1383.2
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Medium,15198,4842,665.2,1330.4
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Medium,2130,4578,850,1700
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Medium,13698,16002,955.6,1911.2
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Medium,7302,15930,836.8,1673.6
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Medium,162,11178,731.2,1462.4
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Large,11154,2778,1592.4,3184.8
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Large,9006,3774,1592.4,3184.8
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Large,5118,9354,1592.4,3184.8
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Large,9318,10818,1592.4,3184.8
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Large,14202,2910,1592.4,3184.8
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Large,12678,3558,1592.4,3184.8
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Large,3474,13818,1592.4,3184.8
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Large,11130,10602,1592.4,3184.8
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Large,7770,6318,1592.4,3184.8
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Large,9654,1830,1592.4,3184.8
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Large,3630,1662,1592.4,3184.8
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Large,10974,4662,1592.4,3184.8
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Large,7662,2754,1592.4,3184.8
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Large,1806,13338,1592.4,3184.8
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Large,4002,11130,1486.8,2973.6
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Large,12990,6138,1592.4,3184.8
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Large,11478,12486,1526.4,3052.8
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Large,5430,2778,1447.2,2894.4
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Large,9486,12930,1473.6,2947.2
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Large,7734,10098,1592.4,3184.8
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Large,13530,13170,1592.4,3184.8
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Large,13830,7974,1592.4,3184.8
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Large,12846,10854,1341.6,2683.2
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Large,7434,8430,1460.4,2920.8
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Large,7314,4338,1249.2,2498.4
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Large,7698,11802,1592.4,3184.8
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Large,10866,14058,1394.4,2788.8
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Large,6582,1554,1209.6,2419.2
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Large,1698,11250,1249.2,2498.4
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Large,9666,9198,1328.4,2656.8
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Large,2250,3102,1249.2,2498.4
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Large,6270,10866,1354.8,2709.6
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Large,11670,8778,1486.8,2973.6
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Large,5514,5718,1420.8,2841.6
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Extra-Large,6666,11634,3992.8,7985.6
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Extra-Large,10374,7374,3992.8,7985.6
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Extra-Large,4110,5622,3992.8,7985.6
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Extra-Large,10926,4062,3187.6,6375.2
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Extra-Large,7470,5694,3992.8,7985.6
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Extra-Large,12054,10998,3768.4,7536.8
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Extra-Large,2814,12798,2923.6,5847.2
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Extra-Large,13662,5934,3992.8,7985.6
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Extra-Large,8070,30,3992.8,7985.6
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Extra-Large,9510,13254,2672.8,5345.6
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Extra-Large,6414,14910,3992.8,7985.6
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Extra-Large,3210,9318,3068.8,6137.6
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Extra-Large,11286,246,3715.6,7431.2
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Extra-Large,11766,15570,3834.4,7668.8
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Extra-Large,966,6606,3992.8,7985.6
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Extra-Large,15018,9510,3557.2,7114.4
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Extra-Large,14046,2730,1801.6,3603.2
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Extra-Large,4962,978,2923.6,5847.2
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Extra-Large,14754,12954,2633.2,5266.4
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Extra-Large,2334,2874,2039.2,4078.4
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Extra-Large,978,15882,3728.8,7457.6
moon_images/NAC_ROI_SHKLTNPKLO1_P888S1247.TIF,Extra-Large,78,11070,1656.4,3312.8
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,10900.4,10546.8,616.96,1233.92
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,14218.8,11566.8,631.92,1263.84
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,12845.2,11335.6,631.92,1263.84
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,13035.6,2822,631.92,1263.84
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,13049.2,10356.4,631.92,1263.84
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,5582.8,11186,602,1204
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,10669.2,12423.6,631.92,1263.84
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,9826,10669.2,602,1204
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,13008.4,5147.6,631.92,1263.84
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,8466,4658,631.92,1263.84
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,9717.2,13362,631.92,1263.84
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,11349.2,9771.6,616.96,1233.92
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,9159.6,5433.2,631.92,1263.84
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,10315.6,11349.2,631.92,1263.84
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,12981.2,3706,631.92,1263.84
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,13756.4,7595.6,631.92,1263.84
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,13933.2,10669.2,631.92,1263.84
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,9540.4,12532.4,631.92,1263.84
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,12165.2,7908.4,631.92,1263.84
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,14001.2,2101.2,631.92,1263.84
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,11934,10750.8,631.92,1263.84
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,7554.8,15320.4,616.96,1233.92
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,8887.6,13430,616.96,1233.92
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,9554,8602,631.92,1263.84
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,10329.2,9581.2,631.92,1263.84
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,13783.6,12654.8,631.92,1263.84
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,8520.4,14830.8,631.92,1263.84
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,13606.8,6738.8,631.92,1263.84
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,9785.2,14790,631.92,1263.84
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,4318,12015.6,602,1204
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,10968.4,9023.6,631.92,1263.84
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,11893.2,11838.8,631.92,1263.84
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,12804.4,12981.2,631.92,1263.84
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,14545.2,6521.2,631.92,1263.84
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,12151.6,3842,616.96,1233.92
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,9336.4,9486,631.92,1263.84
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,13457.2,5868.4,631.92,1263.84
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,14341.2,3937.2,631.92,1263.84
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,11852.4,14110,631.92,1263.84
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,10533.2,14259.6,631.92,1263.84
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,13661.2,8819.6,631.92,1263.84
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,10438,4930,616.96,1233.92
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,9458.8,11594,631.92,1263.84
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,12151.6,9907.6,631.92,1263.84
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,12342,2101.2,542.16,1084.32
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,9037.2,10818.8,631.92,1263.84
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,15116.4,10030,631.92,1263.84
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,12342,5909.2,631.92,1263.84
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,15238.8,11213.2,631.92,1263.84
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,8833.2,6194.8,631.92,1263.84
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,11322,4263.6,631.92,1263.84
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,11417.2,15021.2,631.92,1263.84
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,8357.2,3787.6,631.92,1263.84
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,13593.2,4590,631.92,1263.84
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,14232.4,5378.8,631.92,1263.84
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,8574.8,8710.8,631.92,1263.84
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,14082.8,9717.2,616.96,1233.92
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,14871.6,3311.6,616.96,1233.92
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,8302.8,9472.4,587.04,1174.08
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,8683.6,11906.8,631.92,1263.84
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,8874,7133.2,631.92,1263.84
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,11145.2,11376.4,602,1204
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,12029.2,12763.6,631.92,1263.84
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,12804.4,8411.6,631.92,1263.84
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,13198.8,12056.4,631.92,1263.84
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,13783.6,3189.2,631.92,1263.84
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,14749.2,8370.8,631.92,1263.84
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,6181.2,10370,587.04,1174.08
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,11784.4,5079.6,616.96,1233.92
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,4236.4,12940.4,602,1204
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,10451.6,8398,631.92,1263.84
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,14722,1353.2,631.92,1263.84
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,14545.2,7350.8,631.92,1263.84
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,11893.2,8833.2,616.96,1233.92
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,12192.4,7078.8,587.04,1174.08
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,4114,15374.8,631.92,1263.84
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,4250,14518,616.96,1233.92
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,9091.6,3243.6,616.96,1233.92
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,15062,5895.6,631.92,1263.84
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,15347.6,3964.4,631.92,1263.84
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,5093.2,15116.4,631.92,1263.84
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,9894,4331.6,631.92,1263.84
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,11172.4,7962.8,631.92,1263.84
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,14980.4,2482,602,1204
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,4508.4,11213.2,631.92,1263.84
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,9962,5936.4,602,1204
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,13090,9445.2,631.92,1263.84
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,9676.4,7024.4,631.92,1263.84
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,11267.6,13198.8,631.92,1263.84
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,11226.8,659.6,616.96,1233.92
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,14953.2,4726,572.08,1144.16
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,3080.4,15266,631.92,1263.84
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,11539.6,6086,631.92,1263.84
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,15293.2,9050.8,631.92,1263.84
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,9295.6,15429.2,557.12,1114.24
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,8914.8,890.8,467.36,934.72
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,8411.6,2740.4,616.96,1233.92
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,15306.8,6915.6,527.2,1054.4
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,11947.6,1244.4,497.28,994.56
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,10587.6,15470,497.28,994.56
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,2142,13620.4,497.28,994.56
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,9363.6,7799.6,616.96,1233.92
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,15116.4,605.2,602,1204
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,12627.6,13865.2,587.04,1174.08
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,15415.6,7799.6,572.08,1144.16
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,12219.6,3012.4,482.32,964.64
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,8139.6,14055.6,527.2,1054.4
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,13117.2,1856.4,527.2,1054.4
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,8955.6,1842.8,497.28,994.56
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,9173.2,14191.6,512.24,1024.48
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,8058,659.6,631.92,1263.84
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,8466,12750,482.32,964.64
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,5161.2,11920.4,452.4,904.8
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,10438,7378,587.04,1174.08
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,6888.4,9989.2,587.04,1174.08
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,11294.8,7078.8,631.92,1263.84
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,5161.2,10397.2,616.96,1233.92
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,8112.4,10941.2,631.92,1263.84
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,3488.4,12002,452.4,904.8
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,12954,7364.4,437.44,874.88
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,7826.8,10152.4,512.24,1024.48
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,4426.8,13729.2,392.56,785.12
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,10818.8,5650.8,467.36,934.72
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,3420.4,13022,557.12,1114.24
moon_images/NAC_ROI_SHKLTNPKLOA_P888S1247.TIF,Small,6412.4,11186,317.76,635.52
